t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786962230.320,,0,,,,5.690,2.914,True,0.523,-69.714,379.76,404.87
1786962230.395,,0,,,,5.530,2.708,True,0.520,-69.356,378.87,404.86
1786962230.445,,0,,,,5.340,2.463,True,0.516,-69.231,378.55,404.86
1786962230.495,,0,,,,4.980,2.000,True,0.510,-69.083,378.17,404.85
1786962230.570,,0,,,,4.680,1.614,True,0.504,-68.888,377.67,404.85
1786962230.645,,0,,,,4.410,1.267,True,0.499,-68.822,377.51,404.85
1786962230.695,,0,,,,4.190,0.983,True,0.495,-68.545,376.80,404.85
1786962230.770,,0,,,,3.850,0.546,True,0.489,-68.458,376.57,404.85
1786962230.845,,0,,,,3.590,0.211,True,0.485,-68.356,376.31,404.85
1786962230.895,,0,,,,3.430,0.006,True,0.482,-68.325,376.22,404.85
1786962230.970,,0,,,,3.150,-0.355,True,0.477,-68.149,375.76,404.84
1786962231.045,,0,,,,2.730,-0.895,True,0.469,-67.768,374.75,404.84
1786962231.170,,0,,,,2.370,-1.358,True,0.463,-67.329,373.55,404.83
1786962231.245,,0,,,,2.070,-1.744,True,0.458,-67.174,373.13,404.83
1786962231.320,,0,,,,1.670,-2.259,True,0.451,-66.886,372.32,404.81
1786962231.420,,0,,,,1.100,-2.992,True,0.441,-66.589,371.49,404.81
1786962231.470,,0,,,,0.810,-3.365,True,0.437,-66.553,371.39,404.81
1786962231.570,,0,,,,0.480,-3.790,True,0.431,-66.196,370.36,404.80
1786962231.645,,0,,,,0.130,-4.240,True,0.425,-66.004,369.81,404.80
1786962231.745,,0,,,,-0.140,-4.588,True,0.421,-65.978,369.73,404.79
1786962231.870,,0,,,,-0.560,-5.128,True,0.414,-65.976,369.72,404.79
1786962231.920,,0,,,,-0.720,-5.334,True,0.412,-65.892,369.48,404.78
1786962231.995,,0,,,,-0.850,-5.501,True,0.410,-65.789,369.18,404.78
1786962232.095,,0,,,,-1.080,-5.797,True,0.406,-65.826,369.29,404.78
1786962232.195,,0,,,,-1.160,-5.900,True,0.405,-65.576,368.55,404.77
1786962232.270,,0,,,,-1.210,-5.965,True,0.404,-65.445,368.16,404.77
1786962232.370,,0,,,,-1.250,-6.016,True,0.403,-65.395,368.00,404.76
1786962232.445,,0,,,,-1.260,-6.029,True,0.403,-65.106,367.15,404.76
1786962232.520,,0,,,,-1.270,-6.042,True,0.403,-64.866,366.43,404.75
1786962232.620,,0,,,,-1.430,-6.221,True,0.405,-64.754,366.09,404.75
1786962232.720,,0,,,,-1.700,-6.497,True,0.414,-64.732,366.02,404.74
1786962232.820,,0,,,,-2.140,-6.946,True,0.429,-64.657,365.79,404.74
1786962232.870,,0,,,,-2.350,-7.160,True,0.436,-64.479,365.25,404.74
1786962233.020,,0,,,,-3.110,-7.935,True,0.462,-64.251,364.55,404.74
1786962233.145,,0,,,,-3.380,-8.211,True,0.472,-64.061,363.96,404.73
1786962233.245,,0,,,,-3.510,-8.343,True,0.477,-63.818,363.20,404.73
1786962233.345,,0,,,,-3.650,-8.486,True,0.482,-63.578,362.44,404.72
1786962233.445,,0,,,,-3.780,-8.619,True,0.486,-63.337,361.69,404.72
1786962233.520,,0,,,,-4.020,-8.864,True,0.495,-63.031,360.70,404.72
1786962233.670,,0,,,,-4.500,-9.354,True,0.513,-62.651,359.48,404.72
1786962233.795,,0,,,,-5.010,-9.874,True,0.532,-62.148,357.82,404.70
1786962233.895,,0,,,,-5.250,-10.119,True,0.542,-61.615,356.04,404.70
1786962234.020,,0,,,,-5.590,-10.466,True,0.555,-61.374,355.23,404.70
1786962234.145,,0,,,,-5.910,-10.792,True,0.567,-61.098,354.28,404.69
1786962234.320,,0,,,,-6.650,-11.547,True,0.597,-60.679,352.84,404.69
1786962234.395,,0,,,,-6.950,-11.853,True,0.609,-60.248,351.34,404.68
1786962234.520,,0,,,,-7.390,-12.302,True,0.626,-60.012,350.51,404.68
1786962234.595,,0,,,,-7.870,-12.792,True,0.646,-59.664,349.27,404.68
1786962234.695,,0,,,,-8.050,-12.976,True,0.653,-59.425,348.42,404.68
1786962234.795,,0,,,,-8.490,-13.425,True,0.671,-59.004,346.89,404.68
1786962234.870,,0,,,,-8.690,-13.629,True,0.679,-58.705,345.80,404.68
1786962234.970,,0,,,,-9.020,-13.966,True,0.693,-58.533,345.16,404.67
1786962235.070,,0,,,,-9.440,-14.394,True,0.710,-58.316,344.36,404.67
1786962235.170,,0,,,,-9.970,-14.935,True,0.732,-58.052,343.37,404.66
1786962235.270,,0,,,,-10.440,-15.415,True,0.752,-57.823,342.52,404.67
1786962235.370,,0,,,,-10.850,-15.833,True,0.769,-57.292,340.49,404.66
1786962235.445,,0,,,,-11.300,-16.226,True,0.766,-57.079,339.68,404.66
1786962235.520,,0,,,,-11.780,-16.610,True,0.750,-57.242,340.30,404.65
1786962235.620,,0,,,,-12.350,-17.066,True,0.731,-56.896,338.97,404.65
1786962235.720,,0,,,,-12.670,-17.321,True,0.721,-56.718,338.28,404.64
1786962235.820,,0,,,,-13.180,-17.729,True,0.704,-56.586,337.76,404.64
1786962235.920,,0,,,,-13.450,-17.945,True,0.695,-56.526,337.52,404.64
1786962236.020,,0,,,,-13.870,-18.281,True,0.682,-56.440,337.19,404.64
1786962236.095,,0,,,,-14.200,-18.545,True,0.671,-56.396,337.02,404.64
1786962236.195,,0,,,,-14.450,-18.745,True,0.663,-56.299,336.64,404.64
1786962236.295,,0,,,,-14.760,-18.993,True,0.653,-56.302,336.65,404.64
1786962236.395,,0,,,,-15.130,-19.289,True,0.641,-56.316,336.71,404.64
1786962236.470,,0,,,,-15.520,-19.601,True,0.629,-56.531,337.55,404.64
1786962236.520,,0,,,,-15.790,-19.816,True,0.620,-56.280,336.56,404.64
1786962236.595,,0,,,,-16.070,-20.040,True,0.612,-56.135,335.99,404.64
1786962236.645,,0,,,,-16.420,-20.320,True,0.601,-56.197,336.24,404.64
1786962236.695,,0,,,,-16.620,-20.480,True,0.594,-56.188,336.20,404.63
1786962236.745,,0,,,,-16.870,-20.680,True,0.586,-56.326,336.74,404.63
1786962236.820,,0,,,,-17.030,-20.808,True,0.582,-56.141,336.01,404.63
1786962236.870,,0,,,,-17.280,-21.008,True,0.574,-56.321,336.72,404.63
1786962236.970,,0,,,,-17.560,-21.232,True,0.565,-56.345,336.81,404.63
1786962237.070,,0,,,,-17.860,-21.472,True,0.556,-56.223,336.33,404.63
1786962237.170,,0,,,,-18.190,-21.736,True,0.546,-56.147,336.03,404.62
1786962237.245,,0,,,,-18.600,-22.064,True,0.534,-56.158,336.08,404.63
1786962237.320,,0,,,,-19.060,-22.431,True,0.520,-56.407,337.04,404.62
1786962237.395,,0,,,,-19.320,-22.639,True,0.512,-55.980,335.36,404.62
1786962237.470,,0,,,,-19.520,-22.799,True,0.506,-56.041,335.61,404.62
1786962237.520,,0,,,,-19.600,-22.863,True,0.504,-55.831,334.77,404.61
1786962237.595,,0,,,,-19.570,-22.839,True,0.505,-55.680,334.16,404.61
1786962237.695,,0,,,,-19.530,-22.807,True,0.506,-55.800,334.64,404.61
1786962237.745,,0,,,,-19.560,-22.831,True,0.505,-55.807,334.67,404.61
1786962237.845,,0,,,,-19.630,-22.887,True,0.503,-55.719,334.33,404.61
1786962237.895,,0,,,,-19.720,-22.959,True,0.500,-55.833,334.78,404.62
1786962237.995,,0,,,,-19.890,-23.095,True,0.496,-55.821,334.74,404.62
1786962238.070,,0,,,,-20.110,-23.271,True,0.489,-55.733,334.39,404.63
1786962238.145,,0,,,,-20.320,-23.439,True,0.483,-55.675,334.15,404.62
1786962238.195,,0,,,,-20.480,-23.567,True,0.479,-55.546,333.64,404.62
1786962238.270,,0,,,,-20.760,-23.791,True,0.471,-55.605,333.88,404.62
1786962238.345,,0,,,,-20.910,-23.911,True,0.466,-55.364,332.91,404.61
1786962238.420,,0,,,,-21.140,-24.095,True,0.460,-55.277,332.56,404.62
1786962238.470,,0,,,,-21.280,-24.207,True,0.456,-55.148,332.04,404.62
1786962238.595,,0,,,,-21.760,-24.591,True,0.443,-55.114,331.89,404.61
1786962238.670,,0,,,,-22.150,-24.902,True,0.433,-54.890,330.99,404.61
1786962238.795,,0,,,,-22.760,-25.390,True,0.417,-54.990,331.39,404.61
1786962238.870,,0,,,,-23.190,-25.734,True,0.406,-54.798,330.62,404.61
1786962238.970,,0,,,,-23.510,-25.976,True,0.406,-54.630,329.93,404.61
1786962239.045,,0,,,,-23.650,-26.077,True,0.409,-54.428,329.11,404.61
1786962239.145,,0,,,,-23.600,-26.041,True,0.408,-54.114,327.81,404.61
1786962239.195,,0,,,,-23.600,-26.041,True,0.408,-53.866,326.78,404.61
1786962239.270,,0,,,,-23.550,-26.005,True,0.407,-53.790,326.46,404.61
1786962239.420,,0,,,,-23.750,-26.149,True,0.412,-53.610,325.71,404.61
1786962239.520,,0,,,,-23.920,-26.272,True,0.416,-53.555,325.48,404.61
1786962239.620,,0,,,,-24.280,-26.532,True,0.424,-53.662,325.93,404.62
1786962239.720,,0,,,,-24.600,-26.763,True,0.432,-53.519,325.33,404.62
1786962239.845,,0,,,,-24.850,-26.943,True,0.438,-53.202,324.00,404.63
1786962239.920,,0,,,,-25.080,-27.109,True,0.443,-53.029,323.27,404.62
1786962240.045,,0,,,,-25.590,-27.477,True,0.456,-52.744,322.05,404.62
1786962240.145,,0,,,,-25.990,-27.766,True,0.466,-52.586,321.37,404.62
1786962240.270,,0,,,,-26.570,-28.184,True,0.481,-52.691,321.82,404.62
1786962240.370,,0,,,,-27.050,-28.531,True,0.493,-52.512,321.05,404.61
1786962240.420,,0,,,,-27.380,-28.769,True,0.502,-52.586,321.37,404.62
1786962240.495,,0,,,,-27.720,-29.014,True,0.511,-52.400,320.58,404.62
1786962240.545,,0,,,,-28.030,-29.238,True,0.519,-52.495,320.98,404.62
1786962240.620,,0,,,,-28.350,-29.469,True,0.528,-52.380,320.50,404.62
1786962240.695,,0,,,,-28.600,-29.649,True,0.534,-51.874,318.30,404.63
1786962240.745,,0,,,,-28.840,-29.823,True,0.541,-52.060,319.11,404.62
1786962240.795,,0,,,,-29.030,-29.960,True,0.546,-52.028,318.97,404.63
1786962240.870,,0,,,,-29.210,-30.090,True,0.551,-52.021,318.94,404.63
1786962240.945,,0,,,,-29.350,-30.191,True,0.555,-51.643,317.29,404.62
1786962240.995,,0,,,,-29.400,-30.227,True,0.556,-51.453,316.46,404.62
1786962241.095,,0,,,,-29.490,-30.292,True,0.559,-51.444,316.42,404.63
1786962241.245,,0,,,,-30.080,-30.718,True,0.575,-51.393,316.20,404.63
1786962241.345,,0,,,,-30.550,-31.057,True,0.588,-51.302,315.80,404.63
1786962241.395,,0,,,,-30.800,-31.237,True,0.595,-51.161,315.18,404.64
1786962241.495,,0,,,,-31.350,-31.634,True,0.611,-51.133,315.06,404.64
1786962241.570,,0,,,,-31.940,-32.060,True,0.627,-51.483,316.60,404.64
1786962241.695,,0,,,,-32.600,-32.536,True,0.646,-51.677,317.46,404.65
1786962241.820,,0,,,,-33.340,-33.070,True,0.668,-51.526,316.80,404.65
1786962241.870,,0,,,,-33.810,-33.410,True,0.681,-51.821,318.09,404.65
1786962241.970,,0,,,,-34.110,-33.626,True,0.690,-51.877,318.33,404.65
1786962242.045,,0,,,,-34.380,-33.821,True,0.698,-51.748,317.77,404.65
1786962242.120,,0,,,,-34.610,-33.987,True,0.705,-51.738,317.73,404.65
1786962242.195,,0,,,,-34.720,-34.066,True,0.708,-51.322,315.90,404.65
1786962242.270,,0,,,,-34.900,-34.196,True,0.713,-51.255,315.61,404.65
1786962242.370,,0,,,,-35.140,-34.370,True,0.720,-51.234,315.51,404.65
1786962242.445,,0,,,,-35.520,-34.644,True,0.732,-51.089,314.87,404.66
1786962242.545,,0,,,,-35.780,-34.831,True,0.739,-51.089,314.87,404.66
1786962242.595,,0,,,,-35.970,-34.969,True,0.745,-50.697,313.13,404.66
1786962242.670,,0,,,,-36.250,-35.171,True,0.753,-50.571,312.57,404.66
1786962242.770,,0,,,,-36.660,-35.467,True,0.766,-50.645,312.90,404.66
1786962242.870,,0,,,,-37.240,-35.909,True,0.776,-50.797,313.58,404.67
1786962242.970,,0,,,,-37.490,-36.115,True,0.776,-50.521,312.35,404.67
1786962243.095,,0,,,,-37.810,-36.378,True,0.776,-50.396,311.79,404.68
1786962243.170,,0,,,,-37.920,-36.468,True,0.776,-50.468,312.12,404.68
1786962243.295,,0,,,,-38.060,-36.583,True,0.776,-50.243,311.10,404.68
1786962243.395,,0,,,,-38.260,-36.748,True,0.776,-50.143,310.65,404.68
1786962243.470,,0,,,,-38.510,-36.953,True,0.776,-50.065,310.30,404.68
1786962243.570,,0,,,,-39.130,-37.463,True,0.776,-50.064,310.29,404.68
1786962243.645,,0,,,,-39.590,-37.841,True,0.776,-50.008,310.04,404.69
1786962243.770,,0,,,,-40.130,-38.285,True,0.776,-49.852,309.33,404.69
1786962243.845,,0,,,,-40.330,-38.449,True,0.776,-49.606,308.22,404.69
1786962243.945,,0,,,,-40.360,-38.474,True,0.776,-49.404,307.29,404.69
1786962244.045,,0,,,,-40.390,-38.498,True,0.776,-49.225,306.47,404.70
1786962244.170,,0,,,,-40.560,-38.638,True,0.776,-49.080,305.80,404.69
1786962244.245,,0,,,,-40.890,-38.909,True,0.776,-48.997,305.42,404.70
1786962244.345,,0,,,,-41.290,-39.238,True,0.776,-49.055,305.69,404.70
1786962244.445,,0,,,,-42.000,-39.822,True,0.776,-49.119,305.99,404.71
1786962244.520,,0,,,,-42.580,-40.298,True,0.776,-49.170,306.23,404.72
1786962244.620,,0,,,,-43.230,-40.833,True,0.776,-49.122,306.01,404.72
1786962244.695,,0,,,,-43.600,-41.137,True,0.776,-48.890,304.94,404.73
1786962244.795,,0,,,,-43.850,-41.342,True,0.776,-48.772,304.39,404.73
1786962244.845,,0,,,,-44.010,-41.474,True,0.776,-48.731,304.20,404.73
1786962244.945,,0,,,,-44.380,-41.778,True,0.776,-48.554,303.37,404.72
1786962244.995,,0,,,,-44.540,-41.909,True,0.776,-48.237,301.89,404.72
1786962245.095,,0,,,,-44.860,-42.172,True,0.776,-48.204,301.73,404.72
1786962245.195,,0,,,,-45.220,-42.468,True,0.776,-47.874,300.17,404.72
1786962245.295,,0,,,,-45.830,-42.970,True,0.776,-47.912,300.35,404.73
1786962245.395,,0,,,,-46.210,-43.282,True,0.776,-47.881,300.22,404.74
1786962245.470,,0,,,,-46.530,-43.545,True,0.776,-47.911,300.36,404.74
1786962245.595,,0,,,,-46.910,-43.857,True,0.776,-47.664,299.20,404.76
1786962245.695,,0,,,,-47.200,-44.096,True,0.776,-47.605,298.92,404.76
1786962245.845,,0,,,,-47.840,-44.622,True,0.776,-47.711,299.43,404.77
1786962245.945,,0,,,,-48.350,-45.041,True,0.776,-47.555,298.69,404.77
1786962246.045,,0,,,,-48.860,-45.460,True,0.776,-47.517,298.51,404.78
1786962246.120,,0,,,,-49.310,-45.837,True,0.769,-47.741,299.58,404.78
1786962246.195,,0,,,,-49.670,-46.141,True,0.761,-47.759,299.67,404.78
1786962246.270,,0,,,,-50.060,-46.471,True,0.753,-47.887,300.28,404.78
1786962246.345,,0,,,,-50.560,-46.894,True,0.742,-47.878,300.24,404.79
1786962246.495,,0,,,,-51.290,-47.511,True,0.727,-47.709,299.44,404.79
1786962246.620,,0,,,,-51.940,-48.061,True,0.713,-47.580,298.82,404.79
1786962246.720,,0,,,,-52.350,-48.407,True,0.704,-47.424,298.08,404.79
1786962246.820,,0,,,,-52.620,-48.635,True,0.699,-47.303,297.51,404.80
1786962246.895,,0,,,,-52.870,-48.847,True,0.693,-47.201,297.02,404.80
1786962247.070,,0,,,,-53.390,-49.286,True,0.682,-46.950,295.82,404.81
1786962247.170,,0,,,,-53.450,-49.337,True,0.681,-46.737,294.79,404.82
1786962247.245,,0,,,,-53.480,-49.362,True,0.681,-46.497,293.63,404.82
1786962247.595,,0,,,,-54.260,-50.022,True,0.664,-45.923,290.83,404.82
1786962247.670,,0,,,,-54.560,-50.276,True,0.658,-45.893,290.68,404.83
1786962247.770,,0,,,,-55.120,-50.749,True,0.646,-45.977,291.10,404.84
1786962247.870,,0,,,,-55.600,-51.155,True,0.637,-45.873,290.60,404.85
1786962247.945,,0,,,,-56.030,-51.518,True,0.628,-45.934,290.91,404.85
1786962248.045,,0,,,,-56.290,-51.738,True,0.622,-46.323,292.82,404.86
1786962248.120,,0,,,,-56.600,-52.000,True,0.616,-46.297,292.69,404.86
1786962248.195,,0,,,,-56.930,-52.279,True,0.609,-46.172,292.08,404.87
1786962248.320,,0,,,,-57.380,-52.660,True,0.600,-46.108,291.77,404.87
1786962248.420,,0,,,,-57.690,-52.922,True,0.594,-45.913,290.81,404.87
1786962248.495,,0,,,,-57.960,-53.150,True,0.588,-45.800,290.25,404.87
1786962248.570,,0,,,,-58.070,-53.243,True,0.586,-45.791,290.21,404.86
1786962248.645,,0,,,,-58.150,-53.311,True,0.585,-45.517,288.85,404.86
1786962248.695,,0,,,,-58.150,-53.311,True,0.585,-45.414,288.34,404.86
1786962248.745,,0,,,,-58.110,-53.277,True,0.585,-45.332,287.94,404.86
1786962248.795,,0,,,,-58.070,-53.243,True,0.586,-45.164,287.10,404.86
1786962248.870,,0,,,,-57.950,-53.141,True,0.589,-45.227,287.41,404.86
1786962248.920,,0,,,,-57.890,-53.091,True,0.590,-45.202,287.29,404.86
1786962248.995,,0,,,,-57.800,-53.015,True,0.592,-45.287,287.72,404.87
1786962249.095,,0,,,,-57.790,-53.006,True,0.592,-45.540,288.98,404.88
1786962249.195,,0,,,,-57.890,-53.091,True,0.590,-45.626,289.41,404.89
1786962249.270,,0,,,,-58.050,-53.226,True,0.587,-45.723,289.89,404.89
1786962249.370,,0,,,,-58.350,-53.480,True,0.581,-45.875,290.65,404.90
1786962249.470,,0,,,,-58.640,-53.725,True,0.575,-45.964,291.09,404.90
1786962249.670,,0,,,,-58.960,-53.995,True,0.568,-45.820,290.37,404.90
1786962249.745,,0,,,,-58.910,-53.953,True,0.569,-45.742,289.99,404.90
1786962249.770,,0,,,,-58.800,-53.860,True,0.572,-45.784,290.20,404.90
1786962249.920,,0,,,,-58.540,-53.640,True,0.577,-45.949,291.01,404.90
1786962250.020,,0,,,,-58.540,-53.640,True,0.577,-45.967,291.10,404.90
1786962250.095,,0,,,,-58.620,-53.708,True,0.575,-45.961,291.07,404.90
1786962250.170,,0,,,,-58.830,-53.885,True,0.571,-45.949,291.02,404.91
1786962250.295,,0,,,,-59.280,-54.266,True,0.562,-45.977,291.16,404.92
1786962250.445,,0,,,,-59.700,-54.621,True,0.554,-46.097,291.75,404.92
1786962250.520,,0,,,,-59.740,-54.655,True,0.553,-46.089,291.71,404.92
1786962250.595,,0,,,,-59.650,-54.579,True,0.555,-46.012,291.34,404.92
1786962250.670,,0,,,,-59.500,-54.452,True,0.558,-46.217,292.34,404.92
1786962250.770,,0,,,,-59.230,-54.224,True,0.563,-46.118,291.86,404.93
1786962250.845,,0,,,,-59.050,-54.071,True,0.567,-46.122,291.88,404.93
1786962250.945,,0,,,,-58.990,-54.021,True,0.568,-46.150,292.02,404.93
1786962251.045,,0,,,,-59.110,-54.122,True,0.565,-46.281,292.66,404.93
1786962251.120,,0,,,,-59.250,-54.241,True,0.563,-46.408,293.28,404.93
1786962251.195,,0,,,,-59.430,-54.393,True,0.559,-46.483,293.64,404.93
1786962251.295,,0,,,,-59.620,-54.553,True,0.555,-46.557,294.01,404.93
1786962251.370,,0,,,,-59.700,-54.621,True,0.554,-46.650,294.46,404.94
1786962251.445,,0,,,,-59.650,-54.579,True,0.555,-46.701,294.71,404.94
1786962251.520,,0,,,,-59.520,-54.469,True,0.557,-46.636,294.40,404.95
1786962251.595,,0,,,,-59.230,-54.224,True,0.563,-46.646,294.45,404.95
1786962251.670,,0,,,,-58.890,-53.936,True,0.570,-46.586,294.16,404.95
1786962251.745,,0,,,,-58.550,-53.649,True,0.577,-46.412,293.32,404.95
1786962251.845,,0,,,,-58.230,-53.378,True,0.583,-46.168,292.12,404.95
1786962251.970,,0,,,,-58.290,-53.429,True,0.582,-46.116,291.87,404.95
1786962252.070,,0,,,,-58.430,-53.547,True,0.579,-46.156,292.06,404.95
1786962252.145,,0,,,,-58.490,-53.598,True,0.578,-46.268,292.61,404.95
1786962252.220,,0,,,,-58.600,-53.691,True,0.576,-46.458,293.54,404.95
1786962252.320,,0,,,,-58.640,-53.725,True,0.575,-46.633,294.39,404.95
1786962252.420,,0,,,,-58.530,-53.632,True,0.577,-46.676,294.59,404.95
1786962252.495,,0,,,,-58.350,-53.480,True,0.581,-46.639,294.42,404.95
1786962252.570,,0,,,,-57.920,-53.116,True,0.589,-46.776,295.08,404.95
1786962252.645,,0,,,,-57.580,-52.829,True,0.596,-46.796,295.17,404.94
1786962252.720,,0,,,,-57.350,-52.634,True,0.601,-46.936,295.85,404.95
1786962252.795,,0,,,,-57.190,-52.499,True,0.604,-46.948,295.91,404.95
1786962252.845,,0,,,,-56.930,-52.279,True,0.609,-47.063,296.46,404.95
1786962252.895,,0,,,,-56.840,-52.203,True,0.611,-47.103,296.66,404.95
1786962252.970,,0,,,,-56.760,-52.135,True,0.613,-46.997,296.15,404.96
1786962253.020,,0,,,,-56.740,-52.119,True,0.613,-47.196,297.11,404.96
1786962253.145,,0,,,,-56.800,-52.169,True,0.612,-47.216,297.20,404.96
1786962253.245,,0,,,,-56.880,-52.237,True,0.610,-47.122,296.75,404.95
1786962253.295,,0,,,,-56.880,-52.237,True,0.610,-47.018,296.24,404.95
1786962253.370,,0,,,,-56.800,-52.169,True,0.612,-47.137,296.82,404.94
1786962253.420,,0,,,,-56.630,-52.026,True,0.615,-47.064,296.46,404.94
1786962253.545,,0,,,,-56.030,-51.518,True,0.628,-46.949,295.91,404.93
1786962253.620,,0,,,,-55.580,-51.138,True,0.637,-47.041,296.35,404.94
1786962253.695,,0,,,,-55.280,-50.884,True,0.643,-47.130,296.78,404.94
1786962254.095,,0,,,,-54.670,-50.369,True,0.656,-47.755,299.78,404.96
1786962254.245,,0,,,,-54.850,-50.521,True,0.652,-47.614,299.11,404.96
1786962254.645,,0,,,,-55.110,-50.740,True,0.647,-48.148,301.63,404.95
1786962254.720,,0,,,,-54.850,-50.521,True,0.652,-48.356,302.61,404.95
1786962254.795,,0,,,,-54.270,-50.030,True,0.664,-48.455,303.07,404.94
1786962254.870,,0,,,,-53.850,-49.675,True,0.673,-48.575,303.63,404.94
1786962254.970,,0,,,,-53.100,-49.041,True,0.689,-48.576,303.64,404.94
1786962255.045,,0,,,,-52.660,-48.669,True,0.698,-48.807,304.72,404.94
1786962255.120,,0,,,,-52.130,-48.221,True,0.709,-49.052,305.86,404.95
1786962255.270,,0,,,,-51.840,-47.976,True,0.715,-49.179,306.45,404.95
1786962255.395,,0,,,,-51.790,-47.934,True,0.716,-49.352,307.25,404.95
1786962255.545,,0,,,,-51.800,-47.942,True,0.716,-49.509,307.98,404.96
1786962255.695,,0,,,,-51.400,-47.604,True,0.724,-49.516,308.01,404.96
1786962255.770,,0,,,,-51.020,-47.283,True,0.733,-49.553,308.17,404.96
1786962256.095,,0,,,,-49.820,-46.268,True,0.758,-49.692,308.80,404.95
1786962256.170,,0,,,,-49.810,-46.260,True,0.758,-49.720,308.93,404.95
1786962256.295,,0,,,,-49.790,-46.243,True,0.759,-49.846,309.51,404.95
1786962256.345,,0,,,,-49.760,-46.218,True,0.759,-49.866,309.60,404.95
1786962256.495,,0,,,,-49.770,-46.226,True,0.759,-50.230,311.25,404.95
1786962256.620,,0,,,,-49.680,-46.150,True,0.761,-50.370,311.88,404.95
1786962256.695,,0,,,,-49.660,-46.133,True,0.762,-50.491,312.42,404.95
1786962256.795,,0,,,,-49.640,-46.116,True,0.762,-50.586,312.85,404.94
1786962256.895,,0,,,,-49.670,-46.141,True,0.761,-50.654,313.15,404.94
1786962256.945,,0,,,,-49.640,-46.116,True,0.762,-50.672,313.23,404.94
1786962257.045,,0,,,,-49.590,-46.074,True,0.763,-50.689,313.31,404.94
1786962257.120,,0,,,,-49.420,-45.930,True,0.767,-50.602,312.92,404.94
1786962257.245,,0,,,,-49.000,-45.575,True,0.776,-50.598,312.89,404.93
1786962257.345,,0,,,,-48.440,-45.115,True,0.776,-50.565,312.75,404.93
1786962257.420,,0,,,,-48.050,-44.794,True,0.776,-50.758,313.61,404.93
1786962257.520,,0,,,,-47.650,-44.465,True,0.776,-50.956,314.49,404.93
1786962257.620,,0,,,,-47.420,-44.276,True,0.776,-51.128,315.26,404.92
1786962257.720,,0,,,,-47.180,-44.079,True,0.776,-51.291,315.98,404.93
