t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786962345.797,,0,,,,4.700,1.640,True,0.505,-110.131,381.58,406.41
1786962345.872,,0,,,,4.770,1.730,True,0.506,-110.072,381.72,406.41
1786962345.947,,0,,,,4.790,1.756,True,0.506,-110.225,381.35,406.41
1786962346.022,,0,,,,4.830,1.807,True,0.507,-110.374,380.99,406.41
1786962346.122,,0,,,,4.920,1.923,True,0.509,-110.591,380.45,406.42
1786962346.197,,0,,,,5.030,2.064,True,0.511,-110.699,380.19,406.42
1786962346.297,,0,,,,5.160,2.232,True,0.513,-110.797,379.94,406.42
1786962346.397,,0,,,,5.270,2.373,True,0.515,-110.753,380.05,406.42
1786962346.472,,0,,,,5.380,2.515,True,0.517,-110.723,380.13,406.42
1786962346.572,,0,,,,5.480,2.643,True,0.519,-110.780,379.99,406.42
1786962346.622,,0,,,,5.510,2.682,True,0.519,-110.815,379.90,406.43
1786962346.697,,0,,,,5.510,2.682,True,0.519,-110.824,379.88,406.43
1786962346.797,,0,,,,5.520,2.695,True,0.520,-111.045,379.32,406.43
1786962346.897,,0,,,,5.490,2.656,True,0.519,-111.040,379.34,406.43
1786962346.972,,0,,,,5.470,2.630,True,0.519,-111.122,379.13,406.43
1786962347.072,,0,,,,5.390,2.528,True,0.517,-111.132,379.11,406.44
1786962347.147,,0,,,,5.380,2.515,True,0.517,-111.266,378.76,406.44
1786962347.272,,0,,,,5.370,2.502,True,0.517,-111.618,377.85,406.44
1786962347.372,,0,,,,5.340,2.463,True,0.516,-111.371,378.49,406.44
1786962347.447,,0,,,,5.410,2.553,True,0.518,-111.560,378.00,406.44
1786962347.497,,0,,,,5.460,2.618,True,0.518,-111.385,378.46,406.44
1786962347.622,,0,,,,5.570,2.759,True,0.521,-111.432,378.34,406.44
1786962347.697,,0,,,,5.710,2.939,True,0.523,-111.479,378.22,406.45
